277,山西农业大学,山西农业大学,1006000000,山西省,shanxinongyedaxue
278,山西金融职业学院,山西金融职业学院,1006000000,山西省,shanxijinrongzhiyexueyuan
279,山西生物应用职业技术学院,山西生物应用职业技术学院,1006000000,山西省,shanxishengwuyingyongzhiyejishuxueyuan
280,太原电力高等专科学校,太原电力高等专科学校,1006000000,山西省,taiyuandianligaodengzhuankexuexiao
281,山西职业技术学院,山西职业技术学院,1006000000,山西省,shanxizhiyejishuxueyuan
282,山西建筑职业技术学院,山西建筑职业技术学院,1006000000,山西省,shanxijianzhuzhiyejishuxueyuan
283,山西交通职业技术学院,山西交通职业技术学院,1006000000,山西省,shanxijiaotongzhiyejishuxueyuan
284,晋城职业技术学院,晋城职业技术学院,1006000000,山西省,jinchengzhiyejishuxueyuan
285,山西林业职业技术学院,山西林业职业技术学院,1006000000,山西省,shanxilinyezhiyejishuxueyuan
286,山西戏剧职业学院,山西戏剧职业学院,1006000000,山西省,shanxixijuzhiyexueyuan
287,山西省财政税务专科学校,山西省财政税务专科学校,1006000000,山西省,shanxishengcaizhengshuiwuzhuankexuexiao
288,山西警官高等专科学校,山西警官高等专科学校,1006000000,山西省,shanxijingguangaodengzhuankexuexiao
289,运城幼儿师范高等专科学校,运城幼儿师范高等专科学校,1006000000,山西省,yunchengyouershifangaodengzhuankexuexiao
290,太原大学,太原大学,1006000000,山西省,taiyuandaxue
291,长治职业技术学院,长治职业技术学院,1006000000,山西省,changzhizhiyejishuxueyuan
292,山西艺术职业学院,山西艺术职业学院,1006000000,山西省,shanxiyishuzhiyexueyuan
293,山西工程职业技术学院,山西工程职业技术学院,1006000000,山西省,shanxigongchengzhiyejishuxueyuan
294,山西机电职业技术学院,山西机电职业技术学院,1006000000,山西省,shanxijidianzhiyejishuxueyuan
295,山西财贸职业技术学院,山西财贸职业技术学院,1006000000,山西省,shanxicaimaozhiyejishuxueyuan
296,山西水利职业技术学院,山西水利职业技术学院,1006000000,山西省,shanxishuilizhiyejishuxueyuan
297,阳泉职业技术学院,阳泉职业技术学院,1006000000,山西省,yangquanzhiyejishuxueyuan
298,临汾职业技术学院,临汾职业技术学院,1006000000,山西省,linfenzhiyejishuxueyuan
299,山西煤炭职业技术学院,山西煤炭职业技术学院,1006000000,山西省,shanximeitanzhiyejishuxueyuan
300,太原城市职业技术学院,太原城市职业技术学院,1006000000,山西省,taiyuanchengshizhiyejishuxueyuan
301,山西体育职业学院,山西体育职业学院,1006000000,山西省,shanxitiyuzhiyexueyuan
302,山西警官职业学院,山西警官职业学院,1006000000,山西省,shanxijingguanzhiyexueyuan
